t: 33.14, u: 0.93, e: -0.98, s: 34.00
t: 33.25, u: 0.76, e: -0.79, s: 34.00
t: 33.14, u: 0.80, e: -0.84, s: 34.00
t: 33.39, u: 0.93, e: -0.98, s: 34.00
t: 33.14, u: 0.68, e: -0.71, s: 34.00
t: 33.27, u: 0.70, e: -0.73, s: 34.00
t: 33.21, u: 0.77, e: -0.81, s: 34.00
t: 33.16, u: 0.88, e: -0.92, s: 34.00
t: 33.20, u: 0.67, e: -0.70, s: 34.00
t: 33.26, u: 0.64, e: -0.67, s: 34.00
t: 32.97, u: 0.38, e: -0.40, s: 34.00
t: 33.03, u: 0.86, e: -0.90, s: 34.00
t: 33.14, u: 0.92, e: -0.96, s: 34.00
t: 33.10, u: 0.86, e: -0.90, s: 34.00
t: 33.18, u: 0.82, e: -0.86, s: 34.00
t: 33.27, u: 0.86, e: -0.90, s: 34.00
t: 33.20, u: 0.88, e: -0.92, s: 34.00
t: 33.12, u: 0.66, e: -0.69, s: 34.00
t: 33.06, u: 0.79, e: -0.82, s: 34.00
t: 32.35, u: 0.00, e: 2.51, s: 30.00
t: 32.28, u: 0.00, e: 2.33, s: 30.00
t: 32.22, u: 0.00, e: 2.14, s: 30.00
t: 31.97, u: 0.00, e: 1.86, s: 30.00
t: 31.71, u: 0.00, e: 1.70, s: 30.00
t: 31.56, u: 0.00, e: 1.65, s: 30.00
t: 31.50, u: 0.00, e: 1.50, s: 30.00
t: 31.14, u: 0.00, e: 1.09, s: 30.00
t: 30.90, u: 0.00, e: 0.94, s: 30.00
t: 30.82, u: 0.00, e: 1.01, s: 30.00
t: 30.58, u: 0.00, e: 0.64, s: 30.00
t: 30.54, u: 0.00, e: 0.50, s: 30.00
t: 30.17, u: 0.00, e: 0.15, s: 30.00
t: 29.97, u: 0.00, e: 0.04, s: 30.00
t: 29.97, u: 0.13, e: -0.03, s: 30.00
t: 29.74, u: 0.74, e: -0.18, s: 30.00
t: 29.74, u: 1.10, e: -0.27, s: 30.00
t: 29.37, u: 2.73, e: -0.68, s: 30.00
t: 29.39, u: 2.88, e: -0.72, s: 30.00
t: 29.39, u: 2.51, e: -0.63, s: 30.00
t: 29.22, u: 2.73, e: -0.68, s: 30.00
t: 29.20, u: 3.23, e: -0.81, s: 30.00
t: 29.33, u: 2.67, e: -0.67, s: 30.00
t: 29.39, u: 3.68, e: -0.92, s: 30.00
t: 29.41, u: 3.03, e: -0.76, s: 30.00
t: 29.29, u: 1.56, e: -0.39, s: 30.00
t: 29.59, u: 1.65, e: -0.41, s: 30.00
t: 29.60, u: 0.08, e: -0.02, s: 30.00
t: 29.77, u: 0.00, e: 0.03, s: 30.00
t: 30.01, u: 0.00, e: 0.12, s: 30.00
t: 30.23, u: 0.00, e: 0.05, s: 30.00
t: 30.37, u: 0.00, e: 0.25, s: 30.00
t: 30.64, u: 0.00, e: 0.62, s: 30.00
t: 30.78, u: 0.00, e: 0.64, s: 30.00
t: 30.77, u: 0.00, e: 0.76, s: 30.00
t: 30.92, u: 0.00, e: 0.87, s: 30.00
t: 31.07, u: 0.00, e: 0.92, s: 30.00
t: 31.04, u: 0.00, e: 1.19, s: 30.00
t: 31.02, u: 0.00, e: 0.92, s: 30.00
t: 31.03, u: 0.00, e: 1.01, s: 30.00
t: 30.90, u: 0.00, e: 5.96, s: 25.00
t: 31.07, u: 0.00, e: 5.81, s: 25.00
t: 30.81, u: 0.00, e: 5.73, s: 25.00
t: 30.74, u: 0.00, e: 5.85, s: 25.00
t: 30.62, u: 0.00, e: 5.51, s: 25.00
t: 30.53, u: 0.00, e: 5.38, s: 25.00
t: 30.25, u: 0.00, e: 5.34, s: 25.00
t: 30.07, u: 0.00, e: 5.23, s: 25.00
t: 29.90, u: 0.00, e: 5.10, s: 25.00
t: 29.86, u: 0.00, e: 4.86, s: 25.00
t: 29.97, u: 0.00, e: 4.80, s: 25.00
t: 29.62, u: 0.00, e: 4.64, s: 25.00
t: 29.52, u: 0.00, e: 4.43, s: 25.00
t: 29.12, u: 0.00, e: 4.29, s: 25.00
t: 29.18, u: 0.00, e: 4.23, s: 25.00
t: 29.01, u: 0.00, e: 4.05, s: 25.00
t: 28.94, u: 0.00, e: 3.96, s: 25.00
t: 28.65, u: 0.00, e: 3.77, s: 25.00
t: 28.72, u: 0.00, e: 3.64, s: 25.00
t: 28.46, u: 0.00, e: 3.51, s: 25.00
t: 28.35, u: 0.00, e: 3.32, s: 25.00
t: 28.22, u: 0.00, e: 3.22, s: 25.00
t: 28.19, u: 0.00, e: 3.11, s: 25.00
t: 27.82, u: 0.00, e: 2.91, s: 25.00
t: 27.64, u: 0.00, e: 2.80, s: 25.00
t: 27.68, u: 0.00, e: 2.57, s: 25.00
t: 27.59, u: 0.00, e: 2.58, s: 25.00
t: 27.48, u: 0.00, e: 2.53, s: 25.00
t: 27.97, u: 5.00, e: -7.25, s: 35.00
t: 27.66, u: 5.00, e: -7.34, s: 35.00
t: 27.70, u: 5.00, e: -7.45, s: 35.00
t: 27.55, u: 5.00, e: -7.63, s: 35.00
t: 27.51, u: 5.00, e: -7.52, s: 35.00
t: 27.96, u: 5.00, e: -7.04, s: 35.00
t: 27.93, u: 5.00, e: -7.07, s: 35.00
t: 28.26, u: 5.00, e: -6.91, s: 35.00
t: 28.26, u: 5.00, e: -6.72, s: 35.00
t: 28.47, u: 5.00, e: -6.56, s: 35.00
t: 28.69, u: 5.00, e: -6.27, s: 35.00
t: 28.97, u: 5.00, e: -6.03, s: 35.00
t: 29.34, u: 5.00, e: -5.72, s: 35.00
t: 29.63, u: 5.00, e: -5.28, s: 35.00
t: 30.00, u: 5.00, e: -4.98, s: 35.00
t: 30.37, u: 5.00, e: -4.63, s: 35.00
t: 30.73, u: 5.00, e: -4.22, s: 35.00
t: 31.25, u: 5.00, e: -3.94, s: 35.00
t: 31.70, u: 5.00, e: -3.41, s: 35.00
t: 32.01, u: 5.00, e: -2.99, s: 35.00
t: 32.39, u: 5.00, e: -3.13, s: 35.00
t: 32.61, u: 5.00, e: -2.61, s: 35.00
t: 32.69, u: 5.00, e: -2.21, s: 35.00
t: 33.38, u: 5.00, e: -1.62, s: 35.00
t: 33.48, u: 5.00, e: -1.38, s: 35.00
t: 34.24, u: 4.63, e: -1.06, s: 35.00
t: 34.47, u: 4.03, e: -0.92, s: 35.00
t: 34.49, u: 1.54, e: -0.35, s: 35.00
t: 34.85, u: 1.71, e: -0.39, s: 35.00
t: 34.87, u: 0.67, e: -0.15, s: 35.00
t: 35.16, u: 0.00, e: 0.07, s: 35.00
t: 35.26, u: 0.00, e: 0.16, s: 35.00
t: 35.52, u: 0.00, e: 0.28, s: 35.00
t: 35.43, u: 0.00, e: 0.38, s: 35.00
t: 35.58, u: 0.00, e: 0.58, s: 35.00
t: 35.80, u: 0.00, e: 0.58, s: 35.00
t: 35.79, u: 0.00, e: 0.48, s: 35.00
t: 35.65, u: 0.00, e: 0.68, s: 35.00
t: 35.50, u: 0.00, e: 0.52, s: 35.00
t: 35.40, u: 0.00, e: 0.41, s: 35.00
t: 35.32, u: 0.00, e: 0.52, s: 35.00
t: 35.29, u: 0.00, e: 0.31, s: 35.00
t: 35.09, u: 0.00, e: 0.03, s: 35.00
t: 34.92, u: 0.12, e: -0.03, s: 35.00
t: 34.86, u: 1.49, e: -0.34, s: 35.00
t: 34.56, u: 2.94, e: -0.67, s: 35.00
t: 34.57, u: 1.55, e: -0.35, s: 35.00
t: 34.29, u: 4.33, e: -0.99, s: 35.00
t: 34.24, u: 3.78, e: -0.86, s: 35.00
t: 34.48, u: 3.78, e: -0.86, s: 35.00
t: 34.06, u: 3.54, e: -0.81, s: 35.00
t: 33.70, u: 2.76, e: -0.63, s: 35.00
t: 33.59, u: 5.00, e: -1.23, s: 35.00
t: 33.96, u: 4.38, e: -1.00, s: 35.00
t: 33.43, u: 1.69, e: -0.38, s: 35.00
t: 33.70, u: 5.00, e: -1.43, s: 35.00
t: 33.56, u: 5.00, e: -1.54, s: 35.00
t: 33.44, u: 5.00, e: -1.56, s: 35.00
t: 33.80, u: 5.00, e: -1.44, s: 35.00
t: 34.25, u: 1.25, e: -0.28, s: 35.00
t: 33.83, u: 4.20, e: -0.96, s: 35.00
t: 34.06, u: 2.27, e: -0.52, s: 35.00
t: 34.32, u: 1.26, e: -0.29, s: 35.00
t: 33.95, u: 4.62, e: -1.05, s: 35.00
t: 34.49, u: 2.39, e: -0.55, s: 35.00
t: 35.05, u: 4.35, e: -0.99, s: 35.00
t: 34.56, u: 1.88, e: -0.43, s: 35.00
t: 34.10, u: 3.94, e: -0.90, s: 35.00
t: 34.36, u: 1.88, e: -0.43, s: 35.00
t: 35.44, u: 2.47, e: -0.56, s: 35.00
t: 35.44, u: 2.30, e: -0.52, s: 35.00
t: 34.59, u: 2.49, e: -0.57, s: 35.00
t: 34.95, u: 0.67, e: -0.15, s: 35.00
t: 34.71, u: 0.56, e: -0.13, s: 35.00
t: 34.69, u: 1.26, e: -0.29, s: 35.00
t: 35.14, u: 1.17, e: -0.27, s: 35.00
t: 34.68, u: 1.27, e: -0.29, s: 35.00
t: 34.91, u: 1.34, e: -0.31, s: 35.00
t: 34.89, u: 1.52, e: -0.35, s: 35.00
t: 34.75, u: 0.00, e: 0.17, s: 35.00
t: 34.68, u: 0.00, e: 0.27, s: 35.00
t: 34.70, u: 1.42, e: -0.32, s: 35.00
t: 34.69, u: 0.00, e: 0.16, s: 35.00
t: 35.41, u: 1.77, e: -0.40, s: 35.00
t: 34.70, u: 1.42, e: -0.32, s: 35.00
t: 35.71, u: 1.51, e: -0.34, s: 35.00
t: 35.22, u: 1.52, e: -0.35, s: 35.00
t: 34.82, u: 0.09, e: -0.02, s: 35.00
t: 35.29, u: 2.72, e: -0.62, s: 35.00
t: 34.86, u: 1.85, e: -0.42, s: 35.00
t: 34.40, u: 0.87, e: -0.20, s: 35.00
t: 34.84, u: 1.77, e: -0.40, s: 35.00
t: 34.23, u: 3.90, e: -0.89, s: 35.00
t: 35.15, u: 3.48, e: -0.79, s: 35.00
t: 34.64, u: 3.31, e: -0.75, s: 35.00
t: 34.19, u: 0.00, e: 0.03, s: 35.00
t: 35.09, u: 0.00, e: 0.41, s: 35.00
t: 34.45, u: 2.79, e: -0.64, s: 35.00
t: 34.36, u: 0.40, e: -0.09, s: 35.00
t: 35.73, u: 2.28, e: -0.52, s: 35.00
t: 34.48, u: 2.27, e: -0.52, s: 35.00
t: 34.40, u: 0.12, e: -0.03, s: 35.00
t: 35.01, u: 1.16, e: -0.26, s: 35.00
t: 34.69, u: 2.01, e: -0.46, s: 35.00
t: 34.76, u: 0.00, e: 0.39, s: 35.00
t: 34.95, u: 2.01, e: -0.46, s: 35.00
t: 34.91, u: 1.41, e: -0.32, s: 35.00
t: 35.18, u: 0.00, e: 0.25, s: 35.00
t: 34.58, u: 1.75, e: -0.40, s: 35.00
t: 35.20, u: 1.50, e: -0.34, s: 35.00
t: 34.72, u: 0.76, e: -0.17, s: 35.00
t: 34.62, u: 1.66, e: -0.38, s: 35.00
t: 35.35, u: 2.01, e: -0.46, s: 35.00
t: 34.64, u: 0.00, e: 0.14, s: 35.00
t: 35.32, u: 1.84, e: -0.42, s: 35.00
t: 34.91, u: 0.72, e: -0.16, s: 35.00
t: 34.62, u: 1.67, e: -0.38, s: 35.00
t: 34.54, u: 1.04, e: -0.24, s: 35.00
t: 34.77, u: 0.25, e: -0.06, s: 35.00
t: 34.58, u: 1.41, e: -0.32, s: 35.00
t: 34.78, u: 1.79, e: -0.41, s: 35.00
t: 34.78, u: 0.51, e: -0.12, s: 35.00
t: 35.45, u: 3.03, e: -0.69, s: 35.00
t: 34.41, u: 0.00, e: 0.36, s: 35.00
t: 34.44, u: 0.00, e: 0.02, s: 35.00
t: 35.35, u: 2.35, e: -0.53, s: 35.00
t: 34.37, u: 2.35, e: -0.54, s: 35.00
t: 34.46, u: 2.27, e: -0.52, s: 35.00
t: 34.64, u: 0.39, e: -0.09, s: 35.00
t: 34.80, u: 0.51, e: -0.12, s: 35.00
t: 34.60, u: 1.56, e: -0.36, s: 35.00
t: 34.58, u: 0.00, e: 0.04, s: 35.00
t: 34.72, u: 1.93, e: -0.44, s: 35.00
t: 34.80, u: 1.50, e: -0.34, s: 35.00
t: 34.53, u: 0.00, e: 0.25, s: 35.00
t: 34.62, u: 1.93, e: -0.44, s: 35.00
t: 34.86, u: 0.93, e: -0.21, s: 35.00
t: 34.64, u: 3.13, e: -0.71, s: 35.00
t: 34.42, u: 1.83, e: -0.42, s: 35.00
t: 34.89, u: 1.91, e: -0.44, s: 35.00
t: 34.84, u: 1.13, e: -0.26, s: 35.00
t: 34.66, u: 2.18, e: -0.50, s: 35.00
t: 34.86, u: 1.14, e: -0.26, s: 35.00
t: 34.80, u: 2.09, e: -0.48, s: 35.00
t: 34.82, u: 2.00, e: -0.46, s: 35.00
t: 34.94, u: 0.00, e: 0.06, s: 35.00
t: 34.81, u: 2.01, e: -0.46, s: 35.00
t: 34.56, u: 0.00, e: 0.35, s: 35.00
t: 35.10, u: 1.83, e: -0.42, s: 35.00
t: 34.60, u: 1.48, e: -0.34, s: 35.00
t: 34.86, u: 0.81, e: -0.18, s: 35.00
t: 34.45, u: 1.66, e: -0.38, s: 35.00
t: 34.66, u: 0.47, e: -0.11, s: 35.00
t: 34.82, u: 0.81, e: -0.18, s: 35.00
t: 35.26, u: 2.44, e: -0.56, s: 35.00
t: 34.56, u: 1.34, e: -0.31, s: 35.00
t: 34.64, u: 1.49, e: -0.34, s: 35.00
t: 34.70, u: 1.64, e: -0.37, s: 35.00
t: 34.84, u: 2.18, e: -0.50, s: 35.00
t: 34.50, u: 0.94, e: -0.21, s: 35.00
t: 34.48, u: 0.72, e: -0.16, s: 35.00
t: 34.82, u: 0.78, e: -0.18, s: 35.00
t: 35.04, u: 1.57, e: -0.36, s: 35.00
t: 34.55, u: 0.17, e: -0.04, s: 35.00
t: 35.21, u: 0.00, e: 0.21, s: 35.00
t: 34.82, u: 2.10, e: -0.48, s: 35.00
t: 34.60, u: 0.80, e: -0.18, s: 35.00
t: 34.92, u: 1.93, e: -0.44, s: 35.00
t: 34.58, u: 1.84, e: -0.42, s: 35.00
t: 34.55, u: 0.08, e: -0.02, s: 35.00
t: 34.88, u: 1.57, e: -0.36, s: 35.00
t: 34.56, u: 1.92, e: -0.44, s: 35.00
t: 34.82, u: 0.43, e: -0.10, s: 35.00
t: 34.86, u: 1.75, e: -0.40, s: 35.00
t: 34.62, u: 1.40, e: -0.32, s: 35.00
t: 35.29, u: 1.83, e: -0.42, s: 35.00
t: 35.03, u: 0.97, e: -0.22, s: 35.00
t: 34.55, u: 2.02, e: -0.46, s: 35.00
t: 34.76, u: 1.92, e: -0.44, s: 35.00
t: 34.74, u: 0.51, e: -0.12, s: 35.00
t: 34.82, u: 0.00, e: 0.04, s: 35.00
t: 34.76, u: 1.67, e: -0.38, s: 35.00
t: 34.64, u: 1.22, e: -0.28, s: 35.00
t: 34.98, u: 1.75, e: -0.40, s: 35.00
t: 35.06, u: 2.26, e: -0.51, s: 35.00
t: 34.56, u: 0.00, e: 0.13, s: 35.00
t: 35.04, u: 1.82, e: -0.41, s: 35.00
t: 34.56, u: 1.22, e: -0.28, s: 35.00
t: 34.56, u: 2.00, e: -0.45, s: 25.00
t: 34.51, u: 0.00, e: 9.54, s: 25.00
t: 34.52, u: 0.00, e: 9.53, s: 25.00
t: 34.68, u: 0.00, e: 9.68, s: 25.00
t: 34.58, u: 0.00, e: 9.45, s: 25.00
t: 34.51, u: 0.00, e: 9.46, s: 25.00
t: 34.43, u: 0.00, e: 9.39, s: 25.00
t: 34.29, u: 0.00, e: 9.25, s: 25.00
t: 34.19, u: 0.00, e: 9.09, s: 25.00
t: 34.08, u: 0.00, e: 9.08, s: 25.00
t: 34.04, u: 0.00, e: 8.88, s: 25.00
t: 33.80, u: 0.00, e: 8.77, s: 25.00
t: 33.61, u: 0.00, e: 8.69, s: 25.00
t: 33.36, u: 0.00, e: 8.36, s: 25.00
t: 33.18, u: 0.00, e: 8.18, s: 25.00
t: 32.97, u: 0.00, e: 8.09, s: 25.00
t: 32.80, u: 0.00, e: 7.84, s: 25.00
t: 32.36, u: 0.00, e: 7.55, s: 25.00
t: 32.23, u: 0.00, e: 7.27, s: 25.00
t: 32.07, u: 0.00, e: 7.21, s: 25.00
t: 31.90, u: 0.00, e: 7.04, s: 25.00
t: 31.55, u: 0.00, e: 6.68, s: 25.00
t: 31.58, u: 0.00, e: 6.41, s: 25.00
t: 31.27, u: 0.00, e: 6.38, s: 25.00
t: 31.11, u: 0.00, e: 6.19, s: 25.00
t: 30.85, u: 0.00, e: 5.92, s: 25.00
t: 30.72, u: 0.00, e: 5.87, s: 25.00
t: 30.57, u: 0.00, e: 5.42, s: 25.00
t: 30.31, u: 0.00, e: 5.42, s: 25.00
t: 30.10, u: 0.00, e: 4.97, s: 25.00
t: 29.95, u: 0.00, e: 4.92, s: 25.00
t: 29.90, u: 0.00, e: 4.90, s: 25.00
t: 29.62, u: 0.00, e: 4.66, s: 25.00
t: 29.43, u: 0.00, e: 4.43, s: 25.00
t: 29.32, u: 0.00, e: 4.23, s: 25.00
t: 29.40, u: 0.00, e: 4.17, s: 25.00
t: 29.01, u: 0.00, e: 4.07, s: 25.00
t: 28.81, u: 0.00, e: 3.94, s: 25.00
t: 28.73, u: 0.00, e: 3.71, s: 25.00
t: 28.55, u: 0.00, e: 3.72, s: 25.00
t: 28.46, u: 0.00, e: 3.55, s: 25.00
t: 28.26, u: 0.00, e: 3.26, s: 25.00
t: 28.53, u: 0.00, e: 3.35, s: 25.00
t: 28.04, u: 0.00, e: 3.00, s: 25.00
t: 27.96, u: 0.00, e: 3.00, s: 25.00
t: 27.93, u: 0.00, e: 2.89, s: 25.00
t: 27.69, u: 0.00, e: 2.84, s: 25.00
t: 27.73, u: 0.00, e: 2.63, s: 25.00
t: 27.71, u: 0.00, e: 2.58, s: 25.00
t: 27.43, u: 0.00, e: 2.45, s: 25.00
t: 27.38, u: 0.00, e: 2.31, s: 25.00
t: 27.32, u: 0.00, e: 2.31, s: 25.00
t: 27.04, u: 0.00, e: 2.31, s: 25.00
t: 27.01, u: 0.00, e: 2.07, s: 25.00
t: 27.03, u: 0.00, e: 2.11, s: 25.00
t: 26.93, u: 0.00, e: 1.96, s: 25.00
t: 26.89, u: 0.00, e: 1.98, s: 25.00
t: 26.85, u: 0.00, e: 1.87, s: 25.00
t: 26.74, u: 0.00, e: 1.67, s: 25.00
t: 26.69, u: 0.00, e: 1.67, s: 25.00
t: 26.60, u: 0.00, e: 1.48, s: 25.00
t: 26.42, u: 0.00, e: 1.49, s: 25.00
t: 26.44, u: 0.00, e: 1.42, s: 25.00
t: 26.46, u: 0.00, e: 1.37, s: 25.00
t: 26.36, u: 0.00, e: 1.36, s: 25.00
t: 26.35, u: 0.00, e: 1.38, s: 25.00
t: 26.24, u: 0.00, e: 1.35, s: 25.00
t: 26.22, u: 0.00, e: 1.20, s: 25.00
t: 26.26, u: 0.00, e: 1.27, s: 25.00
t: 26.09, u: 0.00, e: 1.02, s: 25.00
t: 26.11, u: 0.00, e: 1.06, s: 25.00
t: 26.08, u: 0.00, e: 1.08, s: 25.00
t: 25.95, u: 0.00, e: 0.82, s: 25.00
t: 25.90, u: 0.00, e: 1.11, s: 25.00
t: 25.99, u: 0.00, e: 0.99, s: 25.00
t: 25.93, u: 0.00, e: 0.72, s: 25.00
t: 25.91, u: 0.00, e: 0.91, s: 25.00
t: 25.77, u: 0.00, e: 0.82, s: 25.00
t: 25.73, u: 0.00, e: 0.97, s: 25.00
t: 25.66, u: 0.00, e: 0.61, s: 25.00
t: 25.73, u: 0.00, e: 0.65, s: 25.00
t: 25.64, u: 0.00, e: 0.61, s: 25.00
t: 25.70, u: 0.00, e: 0.68, s: 25.00
t: 25.56, u: 0.00, e: 0.48, s: 25.00
t: 25.54, u: 0.00, e: 0.54, s: 25.00
t: 25.54, u: 0.00, e: 0.64, s: 25.00
t: 25.47, u: 0.00, e: 0.52, s: 25.00
t: 25.45, u: 0.00, e: 0.52, s: 25.00
t: 25.54, u: 0.00, e: 0.47, s: 25.00
t: 25.34, u: 0.00, e: 0.47, s: 25.00
t: 25.34, u: 0.00, e: 0.36, s: 25.00
t: 25.55, u: 0.00, e: 0.43, s: 25.00
t: 25.36, u: 0.00, e: 0.29, s: 25.00
t: 25.52, u: 0.00, e: 0.52, s: 25.00
t: 25.38, u: 0.00, e: 0.32, s: 25.00
t: 25.27, u: 0.00, e: 0.23, s: 25.00
t: 25.25, u: 0.00, e: 0.25, s: 25.00
t: 25.39, u: 0.00, e: 0.23, s: 25.00
t: 25.41, u: 0.00, e: 0.32, s: 25.00
t: 25.23, u: 0.00, e: 0.18, s: 25.00
t: 25.25, u: 0.00, e: 0.20, s: 25.00
t: 25.14, u: 0.00, e: 0.16, s: 25.00
t: 25.18, u: 0.00, e: 0.02, s: 25.00
t: 25.09, u: 0.00, e: 0.09, s: 25.00
t: 25.21, u: 0.00, e: 0.20, s: 25.00
t: 25.13, u: 0.00, e: 0.11, s: 25.00
t: 25.11, u: 0.42, e: -0.11, s: 25.00
t: 25.09, u: 0.00, e: 0.23, s: 25.00
t: 25.09, u: 0.00, e: 0.04, s: 25.00
t: 24.93, u: 0.35, e: -0.09, s: 25.00
t: 25.20, u: 0.14, e: -0.04, s: 25.00
t: 25.04, u: 0.00, e: 0.04, s: 25.00
t: 25.11, u: 0.00, e: 0.09, s: 25.00
t: 25.18, u: 0.00, e: 0.11, s: 25.00
t: 25.09, u: 0.00, e: 0.21, s: 25.00
t: 25.07, u: 0.85, e: -0.21, s: 25.00
t: 25.21, u: 0.00, e: 0.00, s: 25.00
t: 25.22, u: 0.07, e: -0.02, s: 25.00
t: 25.11, u: 0.00, e: 0.16, s: 25.00
t: 25.12, u: 0.00, e: 0.11, s: 25.00
t: 25.11, u: 0.00, e: 0.14, s: 25.00
t: 25.04, u: 0.00, e: 0.20, s: 25.00
t: 25.14, u: 0.00, e: 0.07, s: 25.00
t: 25.29, u: 0.00, e: 0.16, s: 25.00
t: 25.09, u: 0.00, e: 0.12, s: 25.00
t: 25.07, u: 0.00, e: 0.00, s: 25.00
t: 24.96, u: 0.00, e: 0.04, s: 25.00
t: 25.00, u: 0.00, e: 0.09, s: 25.00
t: 25.04, u: 0.07, e: -0.02, s: 25.00
t: 24.89, u: 0.00, e: 0.09, s: 25.00
t: 25.04, u: 0.07, e: -0.02, s: 25.00
t: 25.18, u: 0.00, e: 0.04, s: 25.00
t: 24.98, u: 0.07, e: -0.02, s: 25.00
t: 25.05, u: 0.00, e: 0.11, s: 25.00
t: 24.96, u: 0.00, e: 0.07, s: 25.00
t: 25.07, u: 0.00, e: 0.16, s: 25.00
t: 25.12, u: 0.00, e: 0.05, s: 25.00
t: 25.04, u: 0.00, e: 0.11, s: 25.00
t: 25.21, u: 0.00, e: 0.29, s: 25.00
t: 25.27, u: 0.00, e: 0.09, s: 25.00
t: 25.16, u: 0.00, e: 0.18, s: 25.00
t: 25.14, u: 0.00, e: 0.18, s: 25.00
t: 25.09, u: 0.00, e: 0.05, s: 25.00
t: 25.27, u: 0.00, e: 0.12, s: 25.00
t: 25.11, u: 0.00, e: 0.14, s: 25.00
t: 25.18, u: 0.00, e: 0.14, s: 25.00
t: 25.09, u: 0.00, e: 0.28, s: 25.00
t: 25.04, u: 0.00, e: 0.07, s: 25.00
t: 25.02, u: 0.00, e: 0.27, s: 25.00
t: 25.05, u: 0.00, e: 0.14, s: 25.00
t: 25.21, u: 0.00, e: 0.07, s: 25.00
t: 25.05, u: 0.00, e: 0.18, s: 25.00
t: 25.05, u: 0.00, e: 0.12, s: 25.00
t: 25.11, u: 0.00, e: 0.16, s: 25.00
t: 24.89, u: 0.43, e: -0.11, s: 25.00
t: 25.07, u: 0.00, e: 0.05, s: 25.00
t: 24.96, u: 0.00, e: 0.02, s: 25.00
t: 25.37, u: 0.00, e: 0.02, s: 25.00
t: 25.05, u: 0.00, e: 0.05, s: 25.00
t: 25.05, u: 0.00, e: 0.04, s: 25.00
t: 25.05, u: 0.00, e: 0.14, s: 25.00
t: 25.05, u: 0.00, e: -0.00, s: 25.00
t: 25.07, u: 0.00, e: 0.12, s: 25.00
t: 25.04, u: 0.00, e: 0.05, s: 25.00
t: 24.89, u: 0.00, e: 0.09, s: 25.00
t: 25.05, u: 0.00, e: 0.11, s: 25.00
t: 25.09, u: 0.00, e: 0.23, s: 25.00
t: 25.11, u: 0.00, e: 0.09, s: 25.00
t: 25.18, u: 0.00, e: 0.25, s: 25.00
t: 25.11, u: 0.00, e: 0.39, s: 25.00
t: 25.11, u: 0.00, e: 0.16, s: 25.00
t: 25.09, u: 0.00, e: 0.09, s: 25.00
t: 25.09, u: 0.00, e: 0.09, s: 25.00
t: 25.09, u: 0.00, e: 0.02, s: 25.00
t: 24.91, u: 0.00, e: 0.02, s: 25.00
t: 25.12, u: 0.00, e: 0.11, s: 25.00
t: 24.96, u: 0.00, e: 0.12, s: 25.00
t: 25.00, u: 0.43, e: -0.11, s: 25.00
t: 24.70, u: 0.21, e: -0.05, s: 25.00
t: 24.96, u: 0.14, e: -0.04, s: 25.00
t: 25.41, u: 0.00, e: 0.41, s: 25.00
t: 24.93, u: 0.00, e: 0.18, s: 25.00
t: 25.05, u: 0.14, e: -0.04, s: 25.00
t: 25.00, u: 0.00, e: 0.02, s: 25.00
t: 24.98, u: 0.00, e: 0.04, s: 25.00
t: 25.05, u: 0.28, e: -0.07, s: 25.00
t: 25.14, u: 0.00, e: 0.16, s: 25.00
t: 25.12, u: 0.00, e: 0.11, s: 25.00
t: 25.16, u: 0.00, e: 0.16, s: 25.00
t: 25.21, u: 0.00, e: 0.16, s: 25.00
t: 25.18, u: 0.00, e: 0.25, s: 25.00
t: 25.25, u: 0.00, e: 0.28, s: 25.00
t: 25.34, u: 0.00, e: 0.34, s: 25.00
t: 25.75, u: 0.00, e: 0.61, s: 25.00
t: 25.66, u: 0.00, e: 0.61, s: 25.00
t: 25.64, u: 0.00, e: 0.86, s: 25.00
t: 25.53, u: 0.00, e: 0.57, s: 25.00
t: 25.59, u: 0.00, e: 0.71, s: 25.00
t: 25.55, u: 0.00, e: 0.62, s: 25.00
t: 25.61, u: 0.00, e: 0.50, s: 25.00
t: 25.39, u: 0.00, e: 0.45, s: 25.00
t: 25.50, u: 0.00, e: 0.45, s: 25.00
t: 25.39, u: 0.00, e: 0.57, s: 25.00
t: 25.59, u: 0.00, e: 0.32, s: 25.00
t: 25.21, u: 0.00, e: 0.34, s: 25.00
t: 25.20, u: 0.00, e: 0.20, s: 25.00
t: 25.21, u: 0.00, e: 0.43, s: 25.00
t: 25.23, u: 0.00, e: 0.36, s: 25.00
t: 25.09, u: 0.00, e: 0.21, s: 25.00
t: 25.07, u: 0.00, e: 0.11, s: 25.00
t: 24.93, u: 0.07, e: -0.02, s: 25.00
t: 24.88, u: 0.14, e: -0.04, s: 25.00
t: 25.34, u: 0.92, e: -0.23, s: 25.00
t: 24.84, u: 0.36, e: -0.09, s: 25.00
t: 24.96, u: 0.00, e: 0.09, s: 25.00
t: 24.89, u: 0.36, e: -0.09, s: 25.00
t: 24.95, u: 0.57, e: -0.14, s: 25.00
t: 24.96, u: 0.28, e: -0.07, s: 25.00
t: 24.89, u: 0.36, e: -0.09, s: 25.00
t: 25.20, u: 0.43, e: -0.11, s: 25.00
t: 25.23, u: 0.64, e: -0.16, s: 25.00
t: 25.14, u: 0.00, e: 0.30, s: 25.00
t: 25.18, u: 0.00, e: 0.00, s: 25.00
t: 25.27, u: 0.00, e: 0.18, s: 25.00
t: 25.32, u: 0.00, e: 0.28, s: 25.00
